,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,cluster,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,offer_completed_A,offer_completed_B,offer_completed_C,offer_completed_D,offer_completed_E,offer_completed_F,offer_completed_G,offer_completed_H,offer_completed_I,offer_completed_J
982,0.0,46,75000.0,2.0,14.155,0.75,0.0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
983,1.0,70,67000.0,7.0,17.08,0.75,0.75,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
984,1.0,54,53000.0,16.0,13.306875000000002,1.0,0.75,0,0,0,1,2,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0
985,0.0,53,83000.0,6.0,20.021666666666665,0.6666666666666666,0.6666666666666666,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
986,1.0,67,102000.0,2.0,21.880000000000003,0.5,0.75,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
987,0.0,30,53000.0,2.0,4.41,0.6,0.0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
988,1.0,76,109000.0,4.0,22.705,0.8,0.4,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0
989,1.0,57,89000.0,9.0,19.776666666666664,1.0,1.0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3
990,0.0,36,37000.0,16.0,2.5706249999999997,0.6666666666666666,0.6666666666666666,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
991,0.0,42,50000.0,6.0,3.0,0.5,0.0,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
992,0.0,54,95000.0,1.0,29.4,0.6,0.2,2,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
993,0.0,19,34000.0,19.0,2.603157894736842,0.5,0.3333333333333333,2,0,3,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
994,1.0,100,118000.0,7.0,27.23,1.0,0.75,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
995,1.0,59,111000.0,5.0,30.774,0.4,1.0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0
996,0.0,72,53000.0,4.0,14.42,1.0,0.8,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0,1
997,1.0,38,63000.0,8.0,17.9425,1.0,1.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0
998,1.0,20,39000.0,6.0,1.585,0.8333333333333334,0.0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
999,0.0,42,78000.0,7.0,20.995714285714286,0.75,1.0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0
1000,0.0,51,66000.0,10.0,13.198999999999998,0.6666666666666666,0.6666666666666666,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1001,0.0,70,35000.0,7.0,3.5542857142857143,0.8,0.2,2,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1002,0.0,38,56000.0,13.0,10.64230769230769,1.0,0.6666666666666666,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1003,0.0,85,95000.0,0.0,0.0,1.0,0.0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,0.0,53,92000.0,13.0,23.126153846153848,1.0,1.0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1005,0.0,51,61000.0,17.0,3.7788235294117642,0.8,0.6,2,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
1006,0.0,26,63000.0,7.0,4.737142857142857,0.6666666666666666,0.6666666666666666,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1007,0.0,40,70000.0,3.0,19.436666666666667,1.0,0.25,1,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1008,0.0,75,50000.0,24.0,3.387916666666666,0.8,0.8,1,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0
1009,0.0,40,99000.0,8.0,24.155,0.5,0.5,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1010,1.0,81,33000.0,18.0,8.81,1.0,0.8,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,0,1,0
1011,0.0,78,42000.0,2.0,2.32,0.4,0.0,2,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,0.0,53,100000.0,9.0,26.959999999999997,1.0,0.25,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1013,0.0,49,79000.0,12.0,21.214166666666667,1.0,1.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
1014,0.0,58,31000.0,14.0,6.229285714285716,1.0,1.0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
1015,0.0,59,73000.0,3.0,24.496666666666666,0.8,0.6,2,0,2,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1016,1.0,58,95000.0,1.0,22.86,1.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1017,1.0,36,77000.0,9.0,21.473333333333333,1.0,0.8333333333333334,0,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0,2,1,0,0,0
1018,0.0,66,56000.0,2.0,2.235,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,0.0,71,84000.0,4.0,28.54,0.8,0.6,2,0,1,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
1020,0.0,83,52000.0,17.0,14.321764705882352,0.8,0.8,2,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,2,0
1021,0.0,52,65000.0,16.0,2.0331249999999996,0.75,0.5,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1022,1.0,61,109000.0,6.0,23.41,0.6,0.6,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1023,0.0,49,74000.0,9.0,4.840000000000001,1.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
1024,1.0,70,87000.0,2.0,26.12,0.75,0.5,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1025,1.0,53,104000.0,2.0,24.935000000000002,0.75,0.5,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1026,1.0,59,73000.0,8.0,16.581249999999997,0.6666666666666666,0.6666666666666666,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1027,1.0,21,63000.0,12.0,16.020833333333336,0.6,1.0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
1028,1.0,53,87000.0,9.0,21.793333333333333,0.6,0.8,0,1,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0
1029,0.0,32,45000.0,11.0,12.944545454545453,0.2,0.6,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1030,1.0,63,51000.0,4.0,2.535,0.8,0.2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1031,1.0,75,72000.0,22.0,18.295909090909095,0.8,1.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,2,2,0,0,0
1032,0.0,56,52000.0,5.0,3.06,0.6,0.2,2,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,0.0,49,45000.0,14.0,2.2257142857142855,0.75,0.25,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1034,0.0,42,93000.0,6.0,108.90666666666668,0.5,0.16666666666666666,1,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1035,0.0,55,71000.0,6.0,20.738333333333333,0.5,0.6666666666666666,2,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
1036,0.0,44,55000.0,10.0,11.826999999999998,0.8333333333333334,0.6666666666666666,2,0,2,0,1,0,0,1,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1037,0.0,70,60000.0,9.0,12.280000000000001,1.0,1.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1038,0.0,62,31000.0,6.0,3.0450000000000004,0.6666666666666666,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1039,0.0,96,82000.0,9.0,24.494444444444436,0.8333333333333334,0.6666666666666666,1,1,0,2,0,2,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1
1040,0.0,65,116000.0,3.0,29.75,1.0,0.6,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1
1041,1.0,51,85000.0,6.0,22.215,0.6,0.6,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1042,1.0,44,63000.0,20.0,18.271499999999996,0.8333333333333334,0.8333333333333334,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,2,1,0,0,0,1,0
1043,1.0,39,31000.0,15.0,5.980666666666666,0.5,0.25,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1044,1.0,40,41000.0,13.0,8.73076923076923,0.75,0.75,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1045,1.0,33,64000.0,9.0,16.151111111111113,1.0,0.6,0,0,1,2,0,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1046,1.0,76,64000.0,7.0,17.38,0.25,1.0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
1047,0.0,26,62000.0,4.0,3.8975,0.6666666666666666,0.0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,0.0,65,31000.0,16.0,2.711875,0.3333333333333333,0.3333333333333333,2,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1049,1.0,64,86000.0,8.0,24.456249999999997,1.0,0.8,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0
1050,0.0,75,36000.0,3.0,2.48,0.75,0.0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1051,1.0,75,99000.0,3.0,23.106666666666666,0.25,0.25,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1052,1.0,58,81000.0,12.0,21.34,0.6666666666666666,0.8333333333333334,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,2,0,0,0,2
1053,0.0,25,50000.0,6.0,2.1750000000000003,0.5,0.0,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,0.0,19,46000.0,5.0,1.9560000000000002,0.6,0.0,2,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1055,1.0,26,69000.0,7.0,3.7242857142857138,0.6,0.4,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1056,0.0,58,75000.0,13.0,19.890769230769234,0.75,1.0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1057,1.0,69,67000.0,7.0,16.12,1.0,1.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2
1058,0.0,58,93000.0,3.0,23.673333333333336,0.0,0.25,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1059,0.0,48,52000.0,7.0,3.177142857142857,0.6666666666666666,0.0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1060,1.0,26,55000.0,5.0,3.1740000000000004,0.6666666666666666,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1.0,35,58000.0,11.0,14.585454545454548,0.8,1.0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0
1062,0.0,63,46000.0,17.0,2.777058823529412,1.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1063,1.0,24,75000.0,17.0,57.9229411764706,1.0,1.0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0
1064,1.0,48,71000.0,13.0,3.8961538461538456,1.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1065,0.0,55,79000.0,10.0,19.612000000000002,1.0,1.0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0
1066,0.0,58,44000.0,12.0,11.395833333333334,0.75,0.75,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
1067,1.0,75,75000.0,5.0,2.652,0.5,0.0,0,1,0,0,1,0,1,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1068,1.0,55,89000.0,8.0,22.00125,0.8333333333333334,0.8333333333333334,0,0,1,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0,2,0
1069,0.0,84,53000.0,7.0,11.19714285714286,1.0,0.8,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
1070,1.0,79,102000.0,9.0,30.321111111111108,1.0,0.6,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1071,0.0,66,96000.0,12.0,22.946666666666673,1.0,1.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1072,1.0,67,61000.0,11.0,14.232727272727272,0.8,1.0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0
1073,1.0,69,73000.0,7.0,23.21,0.6,1.0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,2,0,0,0
1074,0.0,66,62000.0,7.0,17.555714285714284,0.3333333333333333,0.3333333333333333,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1075,1.0,72,116000.0,5.0,30.125999999999998,0.6666666666666666,0.6666666666666666,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1076,1.0,69,53000.0,5.0,13.813999999999998,1.0,1.0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
1077,0.0,60,41000.0,18.0,10.203333333333333,0.75,0.5,2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1078,0.0,84,72000.0,12.0,59.53916666666668,1.0,0.8,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
1079,1.0,53,68000.0,5.0,15.516,1.0,0.25,0,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1080,1.0,81,111000.0,2.0,28.815,0.25,0.25,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1081,0.0,53,62000.0,7.0,13.882857142857143,1.0,0.6666666666666666,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1082,0.0,64,56000.0,7.0,3.7199999999999998,0.6666666666666666,0.16666666666666666,2,2,1,1,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1083,0.0,70,52000.0,1.0,35.99,0.6,0.4,2,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1084,1.0,52,60000.0,11.0,17.169090909090908,0.4,0.8,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
1085,0.0,18,46000.0,8.0,3.365,1.0,0.3333333333333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1086,1.0,54,37000.0,13.0,2.916153846153846,0.5,0.5,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1087,1.0,56,40000.0,14.0,10.90142857142857,0.8,0.8,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,0,1,0
1088,1.0,68,88000.0,10.0,20.778,0.5,0.75,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0
1089,0.0,30,55000.0,9.0,2.704444444444445,0.8333333333333334,0.3333333333333333,2,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0
1090,0.0,59,32000.0,7.0,2.7328571428571427,0.6666666666666666,0.16666666666666666,2,1,0,1,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1091,0.0,50,33000.0,12.0,6.993333333333333,1.0,0.6,1,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0
1092,0.0,30,41000.0,11.0,2.722727272727273,0.4,0.2,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1093,0.0,76,43000.0,10.0,9.078,1.0,0.4,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1094,0.0,34,39000.0,4.0,2.475,0.6666666666666666,0.0,2,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0.0,74,75000.0,6.0,25.3,1.0,0.6666666666666666,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1096,0.0,56,77000.0,14.0,16.231428571428573,1.0,1.0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0
1097,1.0,87,58000.0,7.0,16.318571428571428,1.0,0.4,0,0,1,1,2,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1098,0.0,80,60000.0,3.0,4.403333333333333,0.75,0.0,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1099,0.0,64,53000.0,14.0,4.5685714285714285,0.8333333333333334,0.6666666666666666,2,0,1,0,1,0,2,0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,2,0,0,1,0
1100,0.0,22,66000.0,18.0,9.89777777777778,0.6666666666666666,0.6666666666666666,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1101,1.0,49,102000.0,3.0,29.126666666666665,0.75,0.5,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1102,0.0,66,35000.0,4.0,1.2,0.75,0.0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1103,0.0,70,70000.0,5.0,18.548000000000002,0.5,0.5,2,1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1104,0.0,52,83000.0,5.0,22.394,0.6,0.4,2,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1105,0.0,60,54000.0,4.0,13.615,1.0,0.0,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1106,0.0,65,52000.0,8.0,11.9225,0.75,0.5,2,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1107,0.0,43,59000.0,7.0,2.9085714285714284,0.0,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,0.0,24,40000.0,19.0,2.378421052631579,1.0,0.25,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1109,0.0,65,42000.0,6.0,2.5766666666666667,0.5,0.0,2,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1110,0.0,25,35000.0,12.0,9.415833333333333,0.8,0.4,2,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1111,0.0,76,56000.0,10.0,17.112000000000002,1.0,0.8,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
1112,0.0,73,73000.0,6.0,3.328333333333333,0.5,0.16666666666666666,2,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1113,1.0,62,107000.0,4.0,22.2225,1.0,0.3333333333333333,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1114,0.0,48,39000.0,3.0,2.9933333333333336,0.75,0.0,2,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0.0,20,75000.0,4.0,3.46,0.8,0.2,2,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1116,1.0,60,77000.0,7.0,19.415714285714284,0.75,0.5,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1117,0.0,66,58000.0,6.0,2.0716666666666668,0.8333333333333334,0.0,2,1,4,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,0.0,48,57000.0,17.0,16.93235294117647,0.6,1.0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0
1119,0.0,80,39000.0,8.0,2.8274999999999997,0.6666666666666666,0.0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,1.0,46,45000.0,10.0,11.184999999999999,1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1121,1.0,61,98000.0,1.0,16.0,0.25,0.25,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,1.0,70,71000.0,4.0,14.34,0.3333333333333333,0.3333333333333333,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
