,gender,age,income,transaction_frequency,average_transaction_amount,click_rate,completion_rate,offer_received_A,offer_received_B,offer_received_C,offer_received_D,offer_received_E,offer_received_F,offer_received_G,offer_received_H,offer_received_I,offer_received_J,offer_viewed_A,offer_viewed_B,offer_viewed_C,offer_viewed_D,offer_viewed_E,offer_viewed_F,offer_viewed_G,offer_viewed_H,offer_viewed_I,offer_viewed_J,cluster_0,cluster_1,cluster_2
13750,1.0,0.6024096385542169,0.04444444444444445,0.1388888888888889,0.020063348616740872,0.8333333333333334,0.3333333333333333,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.4,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.25,1.0,0.0,0.0
7512,0.0,0.5542168674698795,0.7222222222222222,0.2222222222222222,0.2567778589939531,0.6,0.6,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,1.0,0.0
12576,1.0,0.27710843373493976,0.5888888888888889,0.3055555555555555,0.1968720361969083,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,1.0,0.0
7319,0.0,0.22891566265060245,0.09999999999999998,0.08333333333333333,0.008424332366122519,0.5,0.25,0.0,0.0,0.0,0.25,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
6779,1.0,0.40963855421686746,0.5666666666666667,0.2222222222222222,0.05433085254834209,0.5,0.75,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
3963,0.0,0.5301204819277109,0.23333333333333328,0.1388888888888889,0.009364963341971781,0.3333333333333333,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7406,0.0,0.20481927710843376,0.18888888888888888,0.3055555555555555,0.02841223719687406,0.5,1.0,0.25,0.25,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
12630,1.0,0.5180722891566265,0.8444444444444444,0.3333333333333333,0.0591604462459669,0.6,0.8,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10926,1.0,0.5301204819277109,0.7444444444444444,0.16666666666666666,0.05395707355970497,0.6,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
1864,1.0,0.3975903614457831,0.3222222222222222,0.2222222222222222,0.03807008217600284,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,1.0,0.0,0.0
8693,0.0,0.5542168674698795,0.6,0.19444444444444442,0.05307424318654301,0.5,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
5140,1.0,0.048192771084337366,0.18888888888888888,0.25,0.09051911902599659,1.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
5123,1.0,0.012048192771084348,0.33333333333333337,0.2222222222222222,0.0313032981150464,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
1145,0.0,0.5301204819277109,0.4222222222222223,0.2222222222222222,0.03252984694442599,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.2,0.25,0.0,0.0,1.0
7593,1.0,0.40963855421686746,0.0222222222222222,0.611111111111111,0.004886059075706229,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
14061,1.0,0.7228915662650602,0.5333333333333333,0.1111111111111111,0.04606618379958802,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
13007,1.0,0.3132530120481928,0.4666666666666667,0.38888888888888884,0.04079530675982268,1.0,0.8333333333333334,0.0,0.0,0.25,0.5,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
733,1.0,0.3493975903614458,0.5222222222222223,0.3055555555555555,0.03935427099756956,1.0,0.6666666666666666,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4303,1.0,0.927710843373494,0.12222222222222223,0.3333333333333333,0.022415664385230478,0.4,0.6,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
5337,0.0,0.5421686746987951,0.38888888888888884,0.25,0.009135589174129943,0.75,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
10995,1.0,0.2650602409638554,0.34444444444444444,0.16666666666666666,0.03814576088481332,0.5,0.25,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0
3282,0.0,0.5301204819277109,0.48888888888888893,0.2777777777777778,0.044401621370190714,0.6666666666666666,0.8333333333333334,0.25,0.25,0.0,0.0,0.2,0.0,0.25,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0
2457,0.0,0.6987951807228916,0.5,0.08333333333333333,0.03385976181510769,0.5,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5001,1.0,0.40963855421686746,0.1777777777777778,0.2777777777777778,0.021235076527787007,0.8,0.6,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.0
13278,0.0,0.22891566265060245,0.38888888888888884,0.16666666666666666,0.042620033815462095,0.8,0.6,0.25,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
13081,1.0,0.37349397590361444,0.48888888888888893,0.2222222222222222,0.046367975723746874,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,1.0,0.0,0.0
5350,0.0,0.4457831325301205,0.6555555555555556,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.0
3691,1.0,0.6144578313253012,0.4555555555555556,0.19444444444444442,0.03879074388742805,0.6666666666666666,0.8333333333333334,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
12714,0.0,0.28915662650602414,0.6111111111111112,0.19444444444444442,0.05558034231035759,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,1.0,0.0
8047,0.0,0.21686746987951808,0.4666666666666667,0.611111111111111,0.008833769282968562,0.3333333333333333,0.6666666666666666,0.0,0.0,0.25,0.0,0.4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0
14439,0.0,0.5060240963855421,0.07777777777777778,0.25,0.0044398175835480645,0.6,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
13681,0.0,0.3012048192771084,0.08888888888888885,0.2222222222222222,0.01857820010188939,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0
8191,0.0,0.28915662650602414,0.4111111111111111,0.3333333333333333,0.041346416520846724,1.0,0.8,0.0,0.25,0.0,0.0,0.2,0.0,0.25,0.2,0.2,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.25,0.2,0.2,0.0,0.0,1.0,0.0
4393,0.0,0.10843373493975902,0.47777777777777775,0.38888888888888884,0.048364232396394015,1.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
4062,0.0,0.08433734939759038,0.2666666666666666,0.5,0.07344034179704326,1.0,0.8,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
12122,1.0,0.6385542168674699,0.06666666666666665,0.4722222222222222,0.019662566335591318,0.5,1.0,0.0,0.25,0.0,0.25,0.6000000000000001,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
3921,0.0,0.4819277108433735,0.7999999999999999,0.3333333333333333,0.05268530208725571,0.75,1.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
14570,1.0,0.6385542168674699,0.37777777777777777,0.19444444444444442,0.00459135079375627,0.6,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,1.0,0.0,0.0
10980,0.0,0.4337349397590361,0.06666666666666665,0.19444444444444442,0.005458359834065861,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0
5278,0.0,0.40963855421686746,0.7333333333333333,0.05555555555555555,0.050988991516601335,1.0,0.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,1.0,0.0
10645,0.0,0.3373493975903614,0.34444444444444444,0.2222222222222222,0.03046990940704809,1.0,1.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12806,0.0,0.9036144578313254,0.16666666666666663,0.19444444444444442,0.02414335393270871,0.5,0.3333333333333333,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,1.0
13175,0.0,0.1204819277108434,0.33333333333333337,0.25,0.03697304853527857,0.4,0.6,0.0,0.25,0.25,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
13241,1.0,0.4819277108433735,0.7000000000000001,0.2222222222222222,0.05057921899572508,0.8,0.6,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.2,0.0,1.0,0.0,0.0
13297,0.0,0.5662650602409639,0.18888888888888888,0.1388888888888889,0.01434425321726804,0.4,0.4,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
3980,1.0,0.6144578313253012,0.9333333333333335,0.1388888888888889,0.26953285932620114,0.75,0.25,0.0,0.25,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7341,1.0,0.37349397590361444,0.9444444444444445,0.1111111111111111,0.052290296143708344,0.5,0.6666666666666666,0.0,0.25,0.0,0.25,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0
5733,0.0,0.3012048192771084,0.12222222222222223,0.2777777777777778,0.007200921434425322,1.0,0.4,0.0,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
14597,1.0,0.5421686746987951,0.24444444444444446,0.5555555555555556,0.006982745254391212,0.8,0.8,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0
13384,1.0,0.710843373493976,0.8444444444444444,0.05555555555555555,0.043945334130728514,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0
9266,0.0,0.45783132530120485,0.4666666666666667,0.05555555555555555,0.04609387113207966,0.25,0.75,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
5165,0.0,0.6385542168674699,0.18888888888888888,0.5555555555555556,0.0065020931623363705,0.5,0.5,0.0,0.0,0.25,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0
14117,1.0,0.8072289156626506,0.5222222222222223,0.1111111111111111,0.03976454692449111,0.5,0.75,0.0,0.75,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9773,0.0,0.6626506024096386,0.2222222222222222,0.16666666666666666,0.010026506006305329,0.5,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.25,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.25,0.0,0.0,1.0
13256,0.0,0.2530120481927711,0.2222222222222222,0.05555555555555555,0.007763528030655415,0.2,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1793,1.0,0.10843373493975902,0.09999999999999998,0.5277777777777778,0.007061144122183324,0.8333333333333334,0.16666666666666666,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.2,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,1.0,0.0,0.0
1692,1.0,0.5903614457831325,0.7333333333333333,0.0,0.0,0.8,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13055,1.0,0.40963855421686746,0.2222222222222222,0.3333333333333333,0.02634357395471091,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
7191,1.0,0.6506024096385542,0.3555555555555555,0.19444444444444442,0.02721269250606749,0.75,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6611,1.0,0.40963855421686746,0.09999999999999998,0.5277777777777778,0.022950758516332027,0.8,0.8,0.0,0.25,0.0,0.0,0.2,0.25,0.25,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0
493,0.0,0.5301204819277109,0.47777777777777775,0.05555555555555555,0.04785478547854786,0.75,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
6480,0.0,0.3493975903614458,0.37777777777777777,0.2777777777777778,0.03391808979555674,1.0,1.0,0.25,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.4,0.0,0.0,1.0,0.0
157,0.0,0.40963855421686746,0.3666666666666667,0.05555555555555555,0.006844308591933019,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5082,1.0,0.4819277108433735,0.3222222222222222,0.027777777777777776,0.056482158282942396,1.0,0.16666666666666666,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.4,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.4,0.25,1.0,0.0,0.0
13976,1.0,0.5783132530120482,0.3666666666666667,0.05555555555555555,0.025184397634394316,1.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,0.0,0.0
12214,0.0,0.18072289156626506,0.25555555555555554,0.16666666666666666,0.00394636779114153,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
5046,0.0,0.7831325301204819,0.9111111111111111,0.1388888888888889,0.05653974793452501,0.5,0.5,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6345,1.0,0.4698795180722891,0.3555555555555555,0.0,0.0,0.8,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.2,0.0,1.0,0.0,0.0
13793,0.0,0.4457831325301205,0.23333333333333328,0.2222222222222222,0.02563570115400802,0.5,0.6666666666666666,0.0,0.25,0.0,0.0,0.4,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
8538,1.0,0.3373493975903614,0.23333333333333328,0.05555555555555555,0.008007176556581834,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.25,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.4,0.0,0.0,1.0,0.0,0.0
2287,0.0,0.5060240963855421,0.9666666666666667,0.05555555555555555,0.06921833122909607,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0
7181,0.0,0.6024096385542169,0.30000000000000004,0.25,0.03156109794424633,0.6666666666666666,0.6666666666666666,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
4374,1.0,0.42168674698795183,0.7777777777777778,0.25,0.05825906975485021,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0
965,1.0,0.048192771084337366,0.23333333333333328,0.2222222222222222,0.0074423549737524086,0.8333333333333334,0.0,0.0,0.25,0.0,0.0,0.2,0.75,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.0,1.0,0.0,0.0
4013,1.0,0.3614457831325302,0.4666666666666667,0.3333333333333333,0.14294046854349868,1.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0
7633,0.0,0.5783132530120482,0.37777777777777777,0.08333333333333333,0.009369393315170445,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,1.0
2252,0.0,0.5301204819277109,0.033333333333333326,0.3055555555555555,0.017466176147816124,0.6,0.4,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0
9059,1.0,0.1204819277108434,0.1777777777777778,0.2777777777777778,0.027122510908809003,0.8,0.6,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0
2578,0.0,0.3975903614457831,0.3555555555555555,0.38888888888888884,0.03514709093152844,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,1.0
438,0.0,0.3493975903614458,0.5222222222222223,0.08333333333333333,0.04631536979201276,0.8333333333333334,0.3333333333333333,0.5,0.0,0.0,0.25,0.2,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0
6215,0.0,0.37349397590361444,0.1333333333333333,0.38888888888888884,0.020539254308940005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.4,0.0,0.0,1.0,0.0
7975,1.0,0.5180722891566265,0.37777777777777777,0.5277777777777778,0.038946459110764484,0.8333333333333334,0.5,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.4,0.0,0.0,1.0,0.0,0.0
1614,0.0,0.0963855421686747,0.4666666666666667,0.5555555555555556,0.005815447316543736,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,1.0,0.0
6127,0.0,0.4698795180722891,0.33333333333333337,0.3055555555555555,0.028390087330880744,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.0
8748,0.0,0.3975903614457831,0.4555555555555556,0.25,0.00877626912579401,0.8,0.4,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.2,0.2,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0
9233,1.0,0.6385542168674699,0.37777777777777777,0.41666666666666663,0.04066124733278697,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.2,0.0,1.0,0.0,0.0
10598,1.0,0.5421686746987951,0.5222222222222223,0.3611111111111111,0.04647553036150286,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0
12625,1.0,0.5903614457831325,0.6222222222222222,0.1111111111111111,0.05428932154960463,0.75,0.75,0.0,0.25,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12770,1.0,0.21686746987951808,0.06666666666666665,0.5277777777777778,0.006245096427692929,0.8,0.2,0.25,0.25,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,1.0,0.0,0.0
467,1.0,0.3855421686746988,0.688888888888889,0.1111111111111111,0.043186701220457625,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
3948,0.0,0.10843373493975902,0.1111111111111111,0.4444444444444444,0.0074105145413870255,1.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.0
756,1.0,0.45783132530120485,0.8444444444444444,0.19444444444444442,0.06269361356078082,0.6,0.4,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.2,0.0,1.0,0.0,0.0
14326,0.0,0.5180722891566265,0.28888888888888886,0.1111111111111111,0.009026070392274129,0.5,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13581,1.0,0.28915662650602414,0.4555555555555556,0.25,0.04478456794225284,1.0,0.6,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.2,0.0,0.0,1.0,0.0,0.0
2688,1.0,0.8433734939759037,0.3222222222222222,0.08333333333333333,0.032456936968864675,1.0,0.4,0.25,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.25,1.0,0.0,0.0
